track,compound,tire_age_bucket,avg_speed_kmh,min_speed_kmh,max_speed_kmh,throttle_percent,braking_percent,coasting_percent,avg_gear,gear_changes
Austrian Grand Prix,HARD,used,216.8136283968756,63.0,303.0,0.5992366412213741,0.1951219512195122,0.0464684014869888,5.645951035781544,34.0
Austrian Grand Prix,INTERMEDIATE,cliff,196.70706214529307,58.435,271.498,0.5436283174219643,0.23272136791999887,0.04637950734281008,5.473384994986733,31.349999999999998
Austrian Grand Prix,INTERMEDIATE,fresh,196.70706214529307,58.435,271.498,0.5436283174219643,0.23272136791999887,0.04637950734281008,5.473384994986733,31.349999999999998
Austrian Grand Prix,INTERMEDIATE,old,194.43537466377438,55.738,274.195,0.5182213838634999,0.23512185818121276,0.049392344095656765,5.484532507938005,33.25
Austrian Grand Prix,INTERMEDIATE,prime,195.93788325207586,57.536,271.498,0.5344,0.2269230769230769,0.05361010830324908,5.4805,31.349999999999998
Austrian Grand Prix,INTERMEDIATE,used,194.91545192879116,56.637,272.397,0.5273282442748092,0.23024390243902437,0.05111524163568769,5.4765725047080975,32.3
Austrian Grand Prix,MEDIUM,cliff,218.232128785548,63.0,310.0,0.6143667296786389,0.2014787430683918,0.0394736842105263,5.639556377079482,36.0
Austrian Grand Prix,MEDIUM,fresh,218.232128785548,63.0,310.0,0.6143667296786389,0.2014787430683918,0.0394736842105263,5.639556377079482,36.0
Austrian Grand Prix,MEDIUM,old,217.18299343934825,58.5,314.5,0.5961186278529452,0.21550163614843695,0.02516759969590155,5.629617690228947,37.5
Austrian Grand Prix,MEDIUM,prime,217.54299440320835,62.0,303.0,0.6165413533834586,0.1962616822429906,0.03954802259887,5.6717267552182165,35.0
Austrian Grand Prix,MEDIUM,used,216.10807693824904,62.0,301.0,0.6080600579647917,0.1970249944702499,0.04078199786508725,5.63779721443831,35.0
Austrian Grand Prix,SOFT,cliff,205.67694687799934,60.0,304.0,0.563108593768971,0.2057623661397246,0.0339537650858405,5.335093853961778,36.0
Austrian Grand Prix,SOFT,fresh,205.67694687799934,60.0,304.0,0.563108593768971,0.2057623661397246,0.0339537650858405,5.335093853961778,36.0
Austrian Grand Prix,SOFT,old,205.67694687799934,60.0,304.0,0.563108593768971,0.2057623661397246,0.0339537650858405,5.335093853961778,36.0
Austrian Grand Prix,SOFT,prime,227.19554956443795,66.0,302.0,0.6647509578544061,0.1841085271317829,0.0323809523809523,5.819047619047619,33.0
Austrian Grand Prix,SOFT,used,227.19554956443795,66.0,302.0,0.6647509578544061,0.1841085271317829,0.0323809523809523,5.819047619047619,33.0
