race_id,year,round,track,driver,race_lap,compound,tire_age,is_inlap,is_outlap,post_cliff,lap_time_sec,avg_speed_kmh,min_speed_kmh,max_speed_kmh,throttle_percent,braking_percent,coasting_percent,avg_gear,gear_changes
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,41,SOFT,1.0,False,True,0,118.828,163.59395717782107,0.0,308.0,0.4756637168141593,0.19579646017699115,0.04756637168141593,4.344026548672566,49
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,42,SOFT,2.0,False,False,0,98.633,199.81140782426976,62.0,309.0,0.5155844155844156,0.2038961038961039,0.06623376623376623,5.303896103896104,45
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,43,SOFT,3.0,False,False,0,99.32,196.88545621392032,61.0,308.0,0.49801324503311256,0.21589403973509932,0.05827814569536424,5.307284768211921,41
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,44,SOFT,4.0,False,False,0,99.682,195.931650311787,60.0,308.0,0.5103092783505154,0.19974226804123713,0.06701030927835051,5.265463917525773,45
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,45,SOFT,5.0,False,False,0,99.553,194.87543735950868,60.0,309.0,0.5129198966408268,0.22997416020671835,0.05167958656330749,5.241602067183463,44
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,46,SOFT,6.0,False,False,0,99.636,195.72714894528136,59.0,308.0,0.49476439790575916,0.19240837696335078,0.07198952879581152,5.284031413612565,42
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,47,SOFT,7.0,False,False,0,100.046,193.53898615488842,60.0,308.0,0.5106100795755968,0.20822281167108753,0.07161803713527852,5.213527851458886,44
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,48,SOFT,8.0,False,False,0,100.391,193.65576940406297,58.0,311.0,0.5025706940874036,0.19794344473007713,0.08226221079691516,5.19280205655527,45
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,49,SOFT,9.0,False,False,0,101.502,190.52541103165575,56.0,332.0,0.4396984924623116,0.20603015075376885,0.07914572864321608,5.0703517587939695,48
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,50,SOFT,10.0,False,False,0,100.534,192.2370817921921,59.0,310.0,0.48721227621483376,0.20588235294117646,0.07672634271099744,5.163682864450128,45
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,51,SOFT,11.0,False,False,0,100.179,193.17884706784452,59.0,310.0,0.4870801033591731,0.22739018087855298,0.060723514211886306,5.228682170542636,43
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,52,SOFT,12.0,False,False,0,100.542,195.23984177234064,60.0,312.0,0.49093264248704666,0.20077720207253885,0.06994818652849741,5.282383419689119,45
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,53,SOFT,13.0,False,False,0,101.049,194.02659326100664,54.0,334.0,0.4689119170984456,0.23186528497409326,0.05569948186528497,5.224093264248705,48
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,54,SOFT,14.0,False,False,0,101.258,190.7287840093843,58.0,313.0,0.47809278350515466,0.20489690721649484,0.09278350515463918,5.144329896907217,44
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,55,SOFT,15.0,False,False,0,100.785,194.0428632537319,58.0,312.0,0.4765625,0.22786458333333334,0.06640625,5.272135416666667,44
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,56,SOFT,16.0,False,False,1,101.192,191.43513430586972,60.0,309.0,0.4772151898734177,0.22151898734177214,0.056962025316455694,5.2,46
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,1,MEDIUM,1.0,False,False,0,107.041,178.29817779773245,0.0,316.0,0.45745992601726265,0.20715166461159062,0.03945745992601726,4.387176325524044,56
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,2,MEDIUM,2.0,False,False,0,103.687,188.24741131128505,55.0,340.0,0.4274905422446406,0.23959646910466584,0.06557377049180328,4.664564943253468,53
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,3,MEDIUM,3.0,False,False,0,102.347,191.1252508279092,55.0,340.0,0.44472681067344344,0.23506988564167725,0.07115628970775095,4.823379923761118,46
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,4,MEDIUM,4.0,False,False,0,102.824,189.4651076086511,54.0,319.0,0.4423320659062104,0.21292775665399238,0.08745247148288973,4.768060836501901,52
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,5,MEDIUM,5.0,False,False,0,103.331,186.65136073063928,56.0,318.0,0.43846153846153846,0.21666666666666667,0.07692307692307693,4.723076923076923,46
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,6,MEDIUM,6.0,False,False,0,103.384,187.802700434603,55.0,320.0,0.4631710362047441,0.20724094881398253,0.062421972534332085,4.64294631710362,51
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,7,MEDIUM,7.0,False,False,0,104.061,189.6039556936895,49.0,317.0,0.47642679900744417,0.22084367245657568,0.05086848635235732,4.758064516129032,46
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,8,MEDIUM,8.0,True,False,0,109.064,180.19020460217104,56.0,316.0,0.43123543123543123,0.21678321678321677,0.0780885780885781,4.452214452214452,56
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,9,HARD,1.0,False,True,0,119.939,164.16591330295103,0.0,313.0,0.46774193548387094,0.2,0.046236559139784944,4.075268817204301,51
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,10,HARD,2.0,False,False,0,101.429,192.99576767350325,58.0,314.0,0.4827144686299616,0.21254801536491677,0.05377720870678617,4.805377720870679,48
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,11,HARD,3.0,False,False,0,101.42,191.38069988219206,57.0,316.0,0.46296296296296297,0.21428571428571427,0.08465608465608465,4.818783068783069,49
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,12,HARD,4.0,False,False,0,101.821,191.002155781279,56.0,317.0,0.46013071895424834,0.22091503267973855,0.06013071895424837,4.735947712418301,51
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,13,HARD,5.0,False,False,0,102.061,191.17193856947736,57.0,318.0,0.463768115942029,0.21212121212121213,0.07509881422924901,4.822134387351778,48
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,14,HARD,6.0,False,False,0,102.123,190.065402469675,57.0,316.0,0.44754316069057104,0.19389110225763612,0.07702523240371846,4.795484727755644,49
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,15,HARD,7.0,False,False,0,102.408,189.48770829527723,57.0,317.0,0.4640605296343001,0.19672131147540983,0.07061790668348046,4.745271122320303,50
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,16,HARD,8.0,False,False,0,102.5,190.39436741451118,57.0,318.0,0.467828418230563,0.20509383378016086,0.08847184986595175,4.7439678284182305,48
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,17,HARD,9.0,False,False,0,101.955,191.4183240470423,57.0,318.0,0.46433203631647213,0.1880674448767834,0.07003891050583658,4.728923476005188,46
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,18,HARD,10.0,False,False,0,103.019,190.39926691220373,54.0,314.0,0.4714104193138501,0.19567979669631513,0.07623888182973317,4.799237611181702,49
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,19,HARD,11.0,False,False,0,102.465,190.461646995093,57.0,317.0,0.46727748691099474,0.18455497382198952,0.07722513089005235,4.7434554973821985,44
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,20,HARD,12.0,False,False,0,102.187,192.1819325133619,56.0,315.0,0.4844961240310077,0.18087855297157623,0.08656330749354005,4.791989664082688,47
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,21,HARD,13.0,False,False,0,117.611,165.75644984712645,51.0,302.0,0.2809734513274336,0.19247787610619468,0.12721238938053098,4.082964601769912,55
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,22,HARD,14.0,False,False,0,132.713,147.1319588492553,60.0,270.0,0.11359223300970873,0.18155339805825244,0.19611650485436893,3.5893203883495146,53
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,23,HARD,15.0,True,False,0,137.671,142.61640434261406,56.0,271.0,0.20300751879699247,0.2593984962406015,0.09116541353383459,3.3731203007518795,77
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,24,HARD,1.0,False,True,0,,129.39086965039965,0.0,265.0,0.21635434412265758,0.20442930153321975,0.11158432708688246,3.2069846678023852,60
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,25,HARD,2.0,False,False,0,119.529,163.4651823896443,49.0,283.0,0.3267543859649123,0.23026315789473684,0.08442982456140351,4.177631578947368,55
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,26,HARD,3.0,False,False,0,147.733,131.2413636245682,35.0,261.6499968,0.2178919397697077,0.2320637732506643,0.14437555358724535,3.156775907883082,63
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,27,HARD,4.0,False,False,0,114.261,169.7163195052342,43.0,315.0,0.3333333333333333,0.1951219512195122,0.0975609756097561,4.181184668989547,48
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,28,HARD,5.0,False,False,0,149.564,130.54632271377983,47.0,268.0,0.14682884448305822,0.15986099044309296,0.18679409209383144,3.147697654213727,51
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,29,HARD,6.0,False,False,0,145.148,133.19278489655488,45.0,271.0,0.20107238605898123,0.2546916890080429,0.14209115281501342,2.9061662198391423,54
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,30,HARD,7.0,False,False,0,141.361,137.2018038897638,47.0,274.0,0.22120658135283364,0.19926873857404023,0.10329067641681901,3.03473491773309,54
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,31,HARD,8.0,False,False,0,143.141,137.06034376351437,52.0,264.1,0.24084249084249085,0.20146520146520147,0.12637362637362637,2.970695970695971,69
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,32,HARD,9.0,False,False,0,100.815,193.12111660941991,60.0,318.0,0.47732997481108314,0.19899244332493704,0.061712846347607056,4.797229219143577,47
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,33,HARD,10.0,False,False,0,100.879,192.58213843614746,59.0,317.0,0.4588688946015424,0.2043701799485861,0.08226221079691516,4.875321336760925,46
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,34,HARD,11.0,False,False,0,100.864,193.18635449584121,60.0,319.0,0.4576043068640646,0.19919246298788695,0.08613728129205922,4.897711978465679,43
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,35,HARD,12.0,False,False,0,101.035,193.7169444631226,57.0,316.0,0.4649350649350649,0.2038961038961039,0.07922077922077922,4.918181818181818,42
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,36,HARD,13.0,False,False,0,101.223,192.63306054475427,56.0,315.0,0.46511627906976744,0.1925064599483204,0.07751937984496124,4.8565891472868215,46
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,37,HARD,14.0,False,False,0,101.127,190.4009834791238,58.0,318.0,0.4581151832460733,0.20157068062827224,0.06282722513089005,4.789267015706806,47
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,38,HARD,15.0,False,False,0,100.998,192.51836084549132,57.0,318.0,0.4677835051546392,0.18943298969072164,0.07731958762886598,4.869845360824742,47
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,39,HARD,16.0,False,False,0,101.268,192.3558699062393,57.0,318.0,0.4784263959390863,0.18781725888324874,0.07487309644670051,4.8591370558375635,45
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,40,HARD,17.0,False,False,0,101.593,191.1373518017034,54.0,318.0,0.4641943734015345,0.19309462915601022,0.07800511508951406,4.829923273657289,46
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,41,HARD,18.0,False,False,0,102.174,189.12769994167564,55.0,333.0,0.44545454545454544,0.2077922077922078,0.07142857142857142,4.712987012987013,49
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,42,HARD,19.0,False,False,0,101.672,191.13864932114893,57.0,322.0,0.4625158831003812,0.18678526048284624,0.096569250317662,4.783989834815756,48
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,43,HARD,20.0,False,False,0,101.373,194.31865146960413,57.0,315.0,0.4826254826254826,0.20205920205920205,0.07979407979407979,4.886743886743886,46
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,44,HARD,21.0,False,False,0,101.346,191.51579755730998,56.0,314.0,0.47414880201765447,0.19924337957124844,0.07061790668348046,4.805800756620429,47
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,45,HARD,22.0,False,False,0,101.234,191.70456524986702,56.0,313.0,0.4807692307692308,0.21153846153846154,0.06538461538461539,4.7846153846153845,50
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,46,HARD,23.0,False,False,0,101.518,192.42228590594212,57.0,315.0,0.47570332480818417,0.19820971867007672,0.0792838874680307,4.824808184143222,46
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,47,HARD,24.0,False,False,0,101.998,189.14330330950733,54.0,314.0,0.4594594594594595,0.1994851994851995,0.07850707850707851,4.738738738738738,48
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,48,HARD,25.0,False,False,0,101.196,192.94372383778713,57.0,321.0,0.4717948717948718,0.22435897435897437,0.05384615384615385,4.841025641025641,46
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,49,HARD,26.0,False,False,0,101.241,191.5008017812832,54.0,315.0,0.4759493670886076,0.19240506329113924,0.07341772151898734,4.781012658227848,44
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,50,HARD,27.0,False,False,0,101.331,192.7403408201909,55.0,316.0,0.4714828897338403,0.20785804816223066,0.08365019011406843,4.861850443599493,48
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,51,HARD,28.0,False,False,0,101.549,191.54587372130385,56.0,315.0,0.4669211195928753,0.2099236641221374,0.06870229007633588,4.806615776081425,50
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,52,HARD,29.0,False,False,0,101.625,190.6016674828332,56.0,316.0,0.4705128205128205,0.2141025641025641,0.06538461538461539,4.796153846153846,48
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,53,HARD,30.0,False,False,0,101.543,191.6363870831991,55.0,316.0,0.4780361757105943,0.1937984496124031,0.07622739018087855,4.782945736434108,48
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,54,HARD,31.0,False,False,0,101.646,192.6433232381606,55.0,318.0,0.49037227214377405,0.20282413350449294,0.07060333761232349,4.808729139922979,50
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,55,HARD,32.0,False,False,0,101.705,192.47774760643696,54.0,315.0,0.4723294723294723,0.24581724581724582,0.04504504504504504,4.831402831402832,48
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,56,HARD,33.0,False,False,0,101.904,188.90070679144458,55.0,315.0,0.44936708860759494,0.20506329113924052,0.08607594936708861,4.722784810126583,46
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,1,MEDIUM,1.0,False,False,0,110.255,172.78315038360967,0.0,324.0,0.40789473684210525,0.19258373205741627,0.07416267942583732,4.173444976076555,54
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,2,MEDIUM,2.0,False,False,0,103.47,187.69441479893794,58.0,340.0,0.4722222222222222,0.1994949494949495,0.05555555555555555,4.566919191919192,44
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,3,MEDIUM,3.0,False,False,0,103.073,188.6125558026776,56.0,329.0,0.44627054361567636,0.20353982300884957,0.09102402022756005,4.676359039190897,43
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,4,MEDIUM,4.0,False,False,0,102.976,186.82614517568774,58.0,332.0,0.44147582697201015,0.20737913486005088,0.09669211195928754,4.586513994910941,43
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,5,MEDIUM,5.0,False,False,0,103.449,185.67007297263999,59.0,334.0,0.45338441890166026,0.19540229885057472,0.0842911877394636,4.561941251596424,43
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,6,MEDIUM,6.0,False,False,0,103.613,183.79890670316422,57.0,332.0,0.43424317617866004,0.20843672456575682,0.07816377171215881,4.550868486352357,43
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,7,MEDIUM,7.0,False,False,0,103.798,187.63877222112896,56.0,321.0,0.45409429280397023,0.19106699751861042,0.0794044665012407,4.6464019851116625,44
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,8,MEDIUM,8.0,False,False,0,103.843,185.51506476084592,58.0,319.0,0.4343558282208589,0.21226993865030674,0.0736196319018405,4.558282208588957,44
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,9,MEDIUM,9.0,False,False,0,103.605,187.75902979695712,60.0,318.0,0.4448574969021066,0.20693928128872366,0.07558859975216853,4.618339529120198,42
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,10,MEDIUM,10.0,False,False,0,103.309,186.7317950720445,58.0,314.0,0.4468354430379747,0.21139240506329113,0.07848101265822785,4.635443037974683,42
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,11,MEDIUM,11.0,False,False,0,103.487,187.591510418083,58.0,314.0,0.45918367346938777,0.23214285714285715,0.06377551020408163,4.627551020408164,45
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,12,MEDIUM,12.0,False,False,0,103.115,188.80949327536064,59.0,312.0,0.48124191461837,0.18758085381630013,0.0646830530401035,4.655886157826649,43
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,13,MEDIUM,13.0,False,False,0,103.016,186.552927007387,60.0,312.0,0.4639580602883355,0.20314547837483618,0.07732634338138926,4.558322411533421,43
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,14,MEDIUM,14.0,True,False,0,107.802,181.61610309169174,57.0,313.0,0.4430379746835443,0.22025316455696203,0.07341772151898734,4.451898734177215,45
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,15,MEDIUM,1.0,False,True,0,120.257,161.10738099368362,0.0,337.0,0.38228941684665224,0.2159827213822894,0.03455723542116631,3.8952483801295896,48
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,16,MEDIUM,2.0,False,False,0,100.994,191.52681441585028,59.0,317.0,0.4716981132075472,0.215633423180593,0.07277628032345014,4.703504043126685,46
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,17,MEDIUM,3.0,False,False,0,101.077,190.77993316536262,59.0,335.0,0.4600262123197903,0.21494102228047182,0.07208387942332896,4.669724770642202,42
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,18,MEDIUM,4.0,False,False,0,101.542,189.33960016784047,57.0,333.0,0.472400513478819,0.20154043645699615,0.07830551989730423,4.640564826700898,43
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,19,MEDIUM,5.0,False,False,0,101.955,190.17751759886775,54.0,335.0,0.46903820816864294,0.1857707509881423,0.06851119894598155,4.682476943346509,45
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,20,MEDIUM,6.0,False,False,0,101.817,189.19527511881992,57.0,315.0,0.4688311688311688,0.18961038961038962,0.09090909090909091,4.619480519480519,44
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,21,MEDIUM,7.0,False,False,0,119.371,162.0156848699272,55.0,320.0,0.20283533260632497,0.17121046892039257,0.20174482006543076,4.064340239912759,43
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,22,MEDIUM,8.0,False,False,0,134.125,144.76553985310616,53.0,247.0,0.10875842155919153,0.07699711260827719,0.24639076034648702,3.4812319538017324,38
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,23,MEDIUM,9.0,False,False,0,132.827,144.61565773792924,55.0,270.0,0.22762645914396887,0.08073929961089495,0.29669260700389105,3.434824902723735,48
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,24,MEDIUM,10.0,False,False,0,132.652,145.03981216487654,54.0,272.0,0.22617901828681425,0.0933589990375361,0.2165543792107796,3.525505293551492,45
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,25,MEDIUM,11.0,False,False,0,128.183,150.1043841844511,60.0,285.0,0.2522982635342186,0.09499489274770173,0.2604698672114402,3.7783452502553625,35
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,26,MEDIUM,12.0,False,False,0,,127.75581640502412,35.0,262.0,0.1872852233676976,0.11941580756013746,0.27233676975945015,2.8831615120274914,52
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,27,MEDIUM,13.0,False,False,0,114.803,169.05752769235997,53.0,313.0,0.35944700460829493,0.1728110599078341,0.12788018433179724,4.064516129032258,45
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,28,MEDIUM,14.0,False,False,0,146.589,131.57125915134972,48.0,270.0,0.17198581560283688,0.09397163120567376,0.29609929078014185,3.122340425531915,49
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,29,MEDIUM,15.0,False,False,0,145.366,132.2729845235926,49.0,274.0,0.19767441860465115,0.11001788908765653,0.21914132379248658,3.0706618962432914,54
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,30,MEDIUM,16.0,False,False,0,141.054,136.81217346541936,56.0,274.0,0.21245421245421245,0.10714285714285714,0.2445054945054945,3.3351648351648353,50
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,31,MEDIUM,17.0,False,False,0,143.797,135.94785083632337,53.0,261.30833493333336,0.22100456621004566,0.1132420091324201,0.2557077625570776,3.210958904109589,50
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,32,MEDIUM,18.0,False,False,0,104.075,185.89913583358089,59.0,318.0,0.43414634146341463,0.20243902439024392,0.05975609756097561,4.669512195121952,47
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,33,MEDIUM,19.0,True,False,0,115.415,169.73119143144345,56.0,305.0,0.2556818181818182,0.17613636363636365,0.14659090909090908,4.3568181818181815,42
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,1,MEDIUM,1.0,False,False,0,108.897,175.8778157896182,0.0,309.0,0.4412121212121212,0.24363636363636362,0.020606060606060607,4.505454545454546,56
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,2,MEDIUM,2.0,False,False,0,103.022,188.77443279205391,56.0,330.0,0.49809402795425667,0.24777636594663277,0.035578144853875476,4.803049555273189,52
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,3,MEDIUM,3.0,False,False,0,102.807,190.64342563378935,57.0,328.0,0.4943109987357775,0.2402022756005057,0.039190897597977246,4.806573957016435,52
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,4,MEDIUM,4.0,False,False,0,103.002,188.39169187657305,57.0,327.0,0.48854961832061067,0.2340966921119593,0.019083969465648856,4.760814249363868,47
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,5,MEDIUM,5.0,False,False,0,103.105,188.38810017582355,58.0,327.0,0.4719387755102041,0.24872448979591838,0.044642857142857144,4.7436224489795915,44
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,6,MEDIUM,6.0,False,False,0,103.212,187.69040557004877,57.0,325.0,0.493116395494368,0.23654568210262827,0.03879849812265332,4.7146433041301625,42
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,7,MEDIUM,7.0,False,False,0,103.549,190.0518273550378,56.0,325.0,0.5006226650062267,0.2266500622665006,0.043586550435865505,4.797011207970112,47
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,8,MEDIUM,8.0,False,False,0,104.045,186.5023739472783,56.0,327.0,0.4725274725274725,0.2576312576312576,0.031746031746031744,4.7484737484737485,49
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,9,MEDIUM,9.0,True,False,0,108.29,181.2836427300286,56.0,311.0,0.466824644549763,0.2618483412322275,0.023696682464454975,4.590047393364929,49
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,10,HARD,1.0,False,True,0,120.652,162.48208057073987,0.0,306.0,0.47300215982721383,0.24298056155507558,0.019438444924406047,4.1501079913606915,51
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,11,HARD,2.0,False,False,0,101.472,191.5881846588562,57.0,308.0,0.5152722443559097,0.249667994687915,0.02257636122177955,4.820717131474104,46
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,12,HARD,3.0,False,False,0,101.793,190.60265502162147,58.0,308.0,0.51171875,0.23697916666666666,0.03515625,4.82421875,49
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,13,HARD,4.0,False,False,0,102.193,192.1267619944002,57.0,309.0,0.5052910052910053,0.21296296296296297,0.046296296296296294,4.862433862433862,48
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,14,HARD,5.0,False,False,0,102.112,192.13057109437267,57.0,310.0,0.5119047619047619,0.2328042328042328,0.03042328042328042,4.866402116402116,47
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,15,HARD,6.0,False,False,0,102.357,189.42224498641633,59.0,310.0,0.5018963337547409,0.24525916561314792,0.029077117572692796,4.793931731984829,48
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,16,HARD,7.0,False,False,0,102.443,189.24385758373649,55.0,307.0,0.48927613941018766,0.22654155495978553,0.04155495978552279,4.810991957104558,44
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,17,HARD,8.0,False,False,0,102.55,188.60766987437228,56.0,307.0,0.49935649935649934,0.22908622908622908,0.03732303732303732,4.743886743886744,47
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,18,HARD,9.0,False,False,0,102.486,190.10341284254727,56.0,309.0,0.49744245524296676,0.22122762148337596,0.04219948849104859,4.801790281329923,46
