race_id,year,round,track,driver,team,race_lap,stint,compound,tire_age,lap_time_sec,is_inlap,is_outlap,circuit_length(km)
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,LEC,Ferrari,30.0,2.0,HARD,9.0,140.784,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PER,Red Bull Racing,30.0,3.0,HARD,7.0,141.644,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALO,Aston Martin,30.0,3.0,SOFT,7.0,142.1,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAI,Ferrari,30.0,2.0,HARD,13.0,141.876,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RUS,Mercedes,30.0,3.0,HARD,7.0,141.655,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PIA,McLaren,30.0,3.0,HARD,6.0,141.071,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,RB,30.0,2.0,MEDIUM,16.0,141.054,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,Haas F1 Team,30.0,3.0,HARD,7.0,141.361,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HAM,Mercedes,30.0,3.0,HARD,9.0,141.1,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,Alpine,30.0,3.0,HARD,7.0,141.322,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALB,Williams,30.0,3.0,HARD,7.0,141.349,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAR,Williams,30.0,3.0,HARD,6.0,141.607,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,Kick Sauber,30.0,3.0,HARD,7.0,141.354,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,GAS,Alpine,30.0,3.0,HARD,7.0,140.888,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,MAG,Haas F1 Team,30.0,3.0,MEDIUM,3.0,141.596,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,STR,Aston Martin,30.0,4.0,MEDIUM,4.0,103.268,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,VER,Red Bull Racing,31.0,3.0,HARD,8.0,148.77,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,NOR,McLaren,31.0,2.0,HARD,9.0,148.01,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,LEC,Ferrari,31.0,2.0,HARD,10.0,146.766,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PER,Red Bull Racing,31.0,3.0,HARD,8.0,145.856,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALO,Aston Martin,31.0,3.0,SOFT,8.0,144.857,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAI,Ferrari,31.0,2.0,HARD,14.0,144.652,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RUS,Mercedes,31.0,3.0,HARD,8.0,144.253,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PIA,McLaren,31.0,3.0,HARD,7.0,144.001,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,RB,31.0,2.0,MEDIUM,17.0,143.797,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,Haas F1 Team,31.0,3.0,HARD,8.0,143.141,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HAM,Mercedes,31.0,3.0,HARD,10.0,142.834,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,Alpine,31.0,3.0,HARD,8.0,142.345,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALB,Williams,31.0,3.0,HARD,8.0,142.128,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAR,Williams,31.0,3.0,HARD,7.0,141.503,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,Kick Sauber,31.0,3.0,HARD,8.0,139.42,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,GAS,Alpine,31.0,3.0,HARD,8.0,139.27,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,MAG,Haas F1 Team,31.0,3.0,MEDIUM,4.0,137.804,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,STR,Aston Martin,31.0,4.0,MEDIUM,5.0,124.24,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,VER,Red Bull Racing,32.0,3.0,HARD,9.0,98.604,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,NOR,McLaren,32.0,2.0,HARD,10.0,98.957,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,LEC,Ferrari,32.0,2.0,HARD,11.0,99.525,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PER,Red Bull Racing,32.0,3.0,HARD,9.0,99.731,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALO,Aston Martin,32.0,3.0,SOFT,9.0,100.19,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAI,Ferrari,32.0,2.0,HARD,15.0,100.401,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RUS,Mercedes,32.0,3.0,HARD,9.0,100.69,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PIA,McLaren,32.0,3.0,HARD,8.0,101.017,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RIC,RB,32.0,2.0,MEDIUM,18.0,104.075,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,Haas F1 Team,32.0,3.0,HARD,9.0,100.815,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HAM,Mercedes,32.0,3.0,HARD,11.0,101.118,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,Alpine,32.0,3.0,HARD,9.0,101.902,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALB,Williams,32.0,3.0,HARD,9.0,102.221,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAR,Williams,32.0,3.0,HARD,8.0,102.185,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,Kick Sauber,32.0,3.0,HARD,9.0,102.002,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,GAS,Alpine,32.0,3.0,HARD,9.0,101.886,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,MAG,Haas F1 Team,32.0,3.0,MEDIUM,5.0,101.74,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,STR,Aston Martin,32.0,4.0,MEDIUM,6.0,101.485,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,VER,Red Bull Racing,33.0,3.0,HARD,10.0,98.406,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,NOR,McLaren,33.0,2.0,HARD,11.0,98.751,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,LEC,Ferrari,33.0,2.0,HARD,12.0,99.384,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PER,Red Bull Racing,33.0,3.0,HARD,10.0,99.388,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALO,Aston Martin,33.0,3.0,SOFT,10.0,99.48,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAI,Ferrari,33.0,2.0,HARD,16.0,100.048,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RUS,Mercedes,33.0,3.0,HARD,10.0,100.476,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PIA,McLaren,33.0,3.0,HARD,9.0,100.725,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,Haas F1 Team,33.0,3.0,HARD,10.0,100.879,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HAM,Mercedes,33.0,3.0,HARD,12.0,100.857,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,Alpine,33.0,3.0,HARD,10.0,100.937,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALB,Williams,33.0,3.0,HARD,10.0,101.269,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAR,Williams,33.0,3.0,HARD,9.0,102.482,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,Kick Sauber,33.0,3.0,HARD,10.0,102.746,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,GAS,Alpine,33.0,3.0,HARD,10.0,102.047,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,MAG,Haas F1 Team,33.0,3.0,MEDIUM,6.0,102.473,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,STR,Aston Martin,33.0,4.0,MEDIUM,7.0,102.201,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,VER,Red Bull Racing,34.0,3.0,HARD,11.0,98.426,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,NOR,McLaren,34.0,2.0,HARD,12.0,99.022,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,LEC,Ferrari,34.0,2.0,HARD,13.0,99.561,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PER,Red Bull Racing,34.0,3.0,HARD,11.0,99.512,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALO,Aston Martin,34.0,3.0,SOFT,11.0,99.452,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAI,Ferrari,34.0,2.0,HARD,17.0,100.416,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RUS,Mercedes,34.0,3.0,HARD,11.0,100.467,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PIA,McLaren,34.0,3.0,HARD,10.0,100.748,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,Haas F1 Team,34.0,3.0,HARD,11.0,100.864,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HAM,Mercedes,34.0,3.0,HARD,13.0,100.835,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,Alpine,34.0,3.0,HARD,11.0,100.972,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALB,Williams,34.0,3.0,HARD,11.0,100.79,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAR,Williams,34.0,3.0,HARD,10.0,101.233,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,GAS,Alpine,34.0,3.0,HARD,11.0,101.522,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,Kick Sauber,34.0,3.0,HARD,11.0,101.72,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,MAG,Haas F1 Team,34.0,3.0,MEDIUM,7.0,103.518,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,STR,Aston Martin,34.0,4.0,MEDIUM,8.0,102.969,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,VER,Red Bull Racing,35.0,3.0,HARD,12.0,98.765,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,NOR,McLaren,35.0,2.0,HARD,13.0,99.094,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,LEC,Ferrari,35.0,2.0,HARD,14.0,99.707,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PER,Red Bull Racing,35.0,3.0,HARD,12.0,99.698,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALO,Aston Martin,35.0,3.0,SOFT,12.0,99.817,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAI,Ferrari,35.0,2.0,HARD,18.0,100.311,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RUS,Mercedes,35.0,3.0,HARD,12.0,100.493,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PIA,McLaren,35.0,3.0,HARD,11.0,100.397,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,Haas F1 Team,35.0,3.0,HARD,12.0,101.035,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HAM,Mercedes,35.0,3.0,HARD,14.0,100.908,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,Alpine,35.0,3.0,HARD,12.0,101.009,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALB,Williams,35.0,3.0,HARD,12.0,101.335,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAR,Williams,35.0,3.0,HARD,11.0,101.096,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,GAS,Alpine,35.0,3.0,HARD,12.0,101.078,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,Kick Sauber,35.0,3.0,HARD,12.0,101.366,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,MAG,Haas F1 Team,35.0,3.0,MEDIUM,8.0,102.616,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,VER,Red Bull Racing,36.0,3.0,HARD,13.0,98.825,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,NOR,McLaren,36.0,2.0,HARD,14.0,99.166,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,LEC,Ferrari,36.0,2.0,HARD,15.0,99.775,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PER,Red Bull Racing,36.0,3.0,HARD,13.0,99.68,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALO,Aston Martin,36.0,3.0,SOFT,13.0,100.638,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAI,Ferrari,36.0,2.0,HARD,19.0,100.615,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RUS,Mercedes,36.0,3.0,HARD,13.0,100.496,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PIA,McLaren,36.0,3.0,HARD,12.0,101.5,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,Haas F1 Team,36.0,3.0,HARD,13.0,101.223,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HAM,Mercedes,36.0,3.0,HARD,15.0,101.289,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,Alpine,36.0,3.0,HARD,13.0,101.194,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALB,Williams,36.0,3.0,HARD,13.0,101.38,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAR,Williams,36.0,3.0,HARD,12.0,101.518,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,GAS,Alpine,36.0,3.0,HARD,13.0,101.311,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,Kick Sauber,36.0,3.0,HARD,13.0,101.283,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,MAG,Haas F1 Team,36.0,3.0,MEDIUM,9.0,101.298,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,VER,Red Bull Racing,37.0,3.0,HARD,14.0,98.801,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,NOR,McLaren,37.0,2.0,HARD,15.0,99.3,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,LEC,Ferrari,37.0,2.0,HARD,16.0,100.04,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PER,Red Bull Racing,37.0,3.0,HARD,14.0,100.005,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALO,Aston Martin,37.0,3.0,SOFT,14.0,100.4,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAI,Ferrari,37.0,2.0,HARD,20.0,100.726,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RUS,Mercedes,37.0,3.0,HARD,14.0,100.687,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PIA,McLaren,37.0,3.0,HARD,13.0,101.45,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,Haas F1 Team,37.0,3.0,HARD,14.0,101.127,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HAM,Mercedes,37.0,3.0,HARD,16.0,101.215,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,Alpine,37.0,3.0,HARD,14.0,101.361,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALB,Williams,37.0,3.0,HARD,14.0,101.261,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAR,Williams,37.0,3.0,HARD,13.0,102.43,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,GAS,Alpine,37.0,3.0,HARD,14.0,101.071,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,Kick Sauber,37.0,3.0,HARD,14.0,101.738,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,MAG,Haas F1 Team,37.0,3.0,MEDIUM,10.0,101.42,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,STR,Aston Martin,37.0,5.0,HARD,7.0,99.444,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,VER,Red Bull Racing,38.0,3.0,HARD,15.0,98.855,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,NOR,McLaren,38.0,2.0,HARD,16.0,99.28,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,LEC,Ferrari,38.0,2.0,HARD,17.0,100.058,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PER,Red Bull Racing,38.0,3.0,HARD,15.0,100.068,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALO,Aston Martin,38.0,3.0,SOFT,15.0,100.119,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAI,Ferrari,38.0,2.0,HARD,21.0,100.603,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RUS,Mercedes,38.0,3.0,HARD,15.0,100.451,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PIA,McLaren,38.0,3.0,HARD,14.0,100.946,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,Haas F1 Team,38.0,3.0,HARD,15.0,100.998,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HAM,Mercedes,38.0,3.0,HARD,17.0,100.974,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,Alpine,38.0,3.0,HARD,15.0,101.131,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALB,Williams,38.0,3.0,HARD,15.0,101.088,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAR,Williams,38.0,3.0,HARD,14.0,102.347,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,Kick Sauber,38.0,3.0,HARD,15.0,101.311,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,MAG,Haas F1 Team,38.0,3.0,MEDIUM,11.0,101.36,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,STR,Aston Martin,38.0,5.0,HARD,8.0,99.449,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,VER,Red Bull Racing,39.0,3.0,HARD,16.0,98.742,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,NOR,McLaren,39.0,2.0,HARD,17.0,99.501,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,LEC,Ferrari,39.0,2.0,HARD,18.0,100.789,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PER,Red Bull Racing,39.0,3.0,HARD,16.0,99.409,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALO,Aston Martin,39.0,3.0,SOFT,16.0,100.447,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAI,Ferrari,39.0,2.0,HARD,22.0,100.497,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RUS,Mercedes,39.0,3.0,HARD,16.0,100.112,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PIA,McLaren,39.0,3.0,HARD,15.0,101.496,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,Haas F1 Team,39.0,3.0,HARD,16.0,101.268,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HAM,Mercedes,39.0,3.0,HARD,18.0,101.113,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,Alpine,39.0,3.0,HARD,16.0,101.313,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALB,Williams,39.0,3.0,HARD,16.0,101.341,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ZHO,Kick Sauber,39.0,3.0,HARD,16.0,101.749,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAR,Williams,39.0,3.0,HARD,15.0,102.346,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,MAG,Haas F1 Team,39.0,3.0,MEDIUM,12.0,101.28,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,STR,Aston Martin,39.0,5.0,HARD,9.0,99.639,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,VER,Red Bull Racing,40.0,3.0,HARD,17.0,98.956,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,NOR,McLaren,40.0,2.0,HARD,18.0,99.854,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PER,Red Bull Racing,40.0,3.0,HARD,17.0,99.687,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,LEC,Ferrari,40.0,2.0,HARD,19.0,99.731,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALO,Aston Martin,40.0,3.0,SOFT,17.0,100.693,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAI,Ferrari,40.0,2.0,HARD,23.0,100.875,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RUS,Mercedes,40.0,3.0,HARD,17.0,100.78,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PIA,McLaren,40.0,3.0,HARD,16.0,101.119,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HUL,Haas F1 Team,40.0,3.0,HARD,17.0,101.593,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,HAM,Mercedes,40.0,3.0,HARD,19.0,101.5,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,OCO,Alpine,40.0,3.0,HARD,17.0,101.592,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALB,Williams,40.0,3.0,HARD,17.0,101.672,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAR,Williams,40.0,3.0,HARD,16.0,102.428,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,MAG,Haas F1 Team,40.0,3.0,MEDIUM,13.0,101.754,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,GAS,Alpine,40.0,4.0,MEDIUM,2.0,99.198,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,STR,Aston Martin,40.0,5.0,HARD,10.0,99.905,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,VER,Red Bull Racing,41.0,3.0,HARD,18.0,99.067,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,NOR,McLaren,41.0,2.0,HARD,19.0,99.721,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PER,Red Bull Racing,41.0,3.0,HARD,18.0,99.599,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,LEC,Ferrari,41.0,2.0,HARD,20.0,99.625,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,ALO,Aston Martin,41.0,3.0,SOFT,18.0,100.819,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,SAI,Ferrari,41.0,2.0,HARD,24.0,100.299,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,RUS,Mercedes,41.0,3.0,HARD,18.0,101.024,False,False,5.451
2024_05_Chinese_Grand_Prix,2024,5,Chinese Grand Prix,PIA,McLaren,41.0,3.0,HARD,17.0,101.621,False,False,5.451
