race_id,driver,stint,compound,track,start_lap,end_lap,stint_length,avg_lap_time
2024_15_Dutch_Grand_Prix,NOR,1.0,MEDIUM,Dutch Grand Prix,1.0,28.0,28,76.37260714285715
2024_15_Dutch_Grand_Prix,NOR,2.0,HARD,Dutch Grand Prix,29.0,72.0,44,75.16104545454544
2024_15_Dutch_Grand_Prix,OCO,1.0,MEDIUM,Dutch Grand Prix,1.0,30.0,30,78.23576666666666
2024_15_Dutch_Grand_Prix,OCO,2.0,HARD,Dutch Grand Prix,31.0,71.0,41,76.71521951219512
2024_15_Dutch_Grand_Prix,PER,1.0,MEDIUM,Dutch Grand Prix,1.0,29.0,29,77.00144827586206
2024_15_Dutch_Grand_Prix,PER,2.0,HARD,Dutch Grand Prix,30.0,72.0,43,75.6283488372093
2024_15_Dutch_Grand_Prix,PIA,1.0,MEDIUM,Dutch Grand Prix,1.0,33.0,33,76.732
2024_15_Dutch_Grand_Prix,PIA,2.0,HARD,Dutch Grand Prix,34.0,72.0,39,75.4025641025641
2024_15_Dutch_Grand_Prix,RIC,1.0,MEDIUM,Dutch Grand Prix,1.0,29.0,29,77.98731034482759
2024_15_Dutch_Grand_Prix,RIC,2.0,HARD,Dutch Grand Prix,30.0,71.0,42,76.30842857142858
2024_15_Dutch_Grand_Prix,RUS,1.0,MEDIUM,Dutch Grand Prix,1.0,25.0,25,76.85888
2024_15_Dutch_Grand_Prix,RUS,2.0,HARD,Dutch Grand Prix,26.0,54.0,29,76.24962068965517
2024_15_Dutch_Grand_Prix,RUS,3.0,SOFT,Dutch Grand Prix,55.0,72.0,18,75.4125
2024_15_Dutch_Grand_Prix,SAI,1.0,MEDIUM,Dutch Grand Prix,1.0,30.0,30,77.04209999999999
2024_15_Dutch_Grand_Prix,SAI,2.0,HARD,Dutch Grand Prix,31.0,72.0,42,75.39030952380952
2024_15_Dutch_Grand_Prix,SAR,1.0,MEDIUM,Dutch Grand Prix,1.0,22.0,22,78.654
2024_15_Dutch_Grand_Prix,SAR,2.0,HARD,Dutch Grand Prix,23.0,71.0,49,77.13612244897959
2024_15_Dutch_Grand_Prix,STR,1.0,MEDIUM,Dutch Grand Prix,1.0,30.0,30,77.84143333333333
2024_15_Dutch_Grand_Prix,STR,2.0,HARD,Dutch Grand Prix,31.0,71.0,41,76.36556097560975
2024_15_Dutch_Grand_Prix,TSU,1.0,SOFT,Dutch Grand Prix,1.0,14.0,14,78.34157142857143
2024_15_Dutch_Grand_Prix,TSU,2.0,MEDIUM,Dutch Grand Prix,15.0,32.0,18,77.97944444444445
2024_15_Dutch_Grand_Prix,TSU,3.0,HARD,Dutch Grand Prix,33.0,71.0,39,77.18597435897436
2024_15_Dutch_Grand_Prix,VER,1.0,MEDIUM,Dutch Grand Prix,1.0,27.0,27,76.62933333333334
2024_15_Dutch_Grand_Prix,VER,2.0,HARD,Dutch Grand Prix,28.0,72.0,45,75.54273333333335
2024_15_Dutch_Grand_Prix,ZHO,1.0,MEDIUM,Dutch Grand Prix,1.0,18.0,18,79.04905555555555
2024_15_Dutch_Grand_Prix,ZHO,2.0,HARD,Dutch Grand Prix,19.0,51.0,33,78.30663636363637
2024_15_Dutch_Grand_Prix,ZHO,3.0,SOFT,Dutch Grand Prix,52.0,70.0,19,77.60715789473684
2024_16_Italian_Grand_Prix,ALB,1.0,MEDIUM,Italian Grand Prix,1.0,17.0,17,86.72517647058824
2024_16_Italian_Grand_Prix,ALB,2.0,HARD,Italian Grand Prix,18.0,53.0,36,85.3848611111111
2024_16_Italian_Grand_Prix,ALO,1.0,MEDIUM,Italian Grand Prix,1.0,12.0,12,86.96158333333334
2024_16_Italian_Grand_Prix,ALO,2.0,HARD,Italian Grand Prix,13.0,35.0,23,86.13104347826086
2024_16_Italian_Grand_Prix,ALO,3.0,HARD,Italian Grand Prix,36.0,53.0,18,84.70383333333334
2024_16_Italian_Grand_Prix,BOT,1.0,HARD,Italian Grand Prix,1.0,33.0,33,87.094
2024_16_Italian_Grand_Prix,BOT,2.0,MEDIUM,Italian Grand Prix,34.0,52.0,19,85.99136842105263
2024_16_Italian_Grand_Prix,COL,1.0,MEDIUM,Italian Grand Prix,1.0,16.0,16,87.51112499999999
2024_16_Italian_Grand_Prix,COL,2.0,HARD,Italian Grand Prix,17.0,53.0,37,85.4555945945946
2024_16_Italian_Grand_Prix,GAS,1.0,MEDIUM,Italian Grand Prix,1.0,10.0,10,87.78909999999999
2024_16_Italian_Grand_Prix,GAS,2.0,HARD,Italian Grand Prix,11.0,30.0,20,86.8752
2024_16_Italian_Grand_Prix,GAS,3.0,HARD,Italian Grand Prix,31.0,52.0,22,85.62163636363636
2024_16_Italian_Grand_Prix,HAM,1.0,MEDIUM,Italian Grand Prix,1.0,15.0,15,85.87733333333334
2024_16_Italian_Grand_Prix,HAM,2.0,HARD,Italian Grand Prix,16.0,37.0,22,85.11877272727273
2024_16_Italian_Grand_Prix,HAM,3.0,HARD,Italian Grand Prix,38.0,53.0,16,83.923375
2024_16_Italian_Grand_Prix,HUL,1.0,MEDIUM,Italian Grand Prix,1.0,5.0,5,89.547
2024_16_Italian_Grand_Prix,HUL,2.0,HARD,Italian Grand Prix,6.0,32.0,27,86.93674074074073
2024_16_Italian_Grand_Prix,HUL,3.0,HARD,Italian Grand Prix,33.0,52.0,20,85.82849999999999
2024_16_Italian_Grand_Prix,LEC,1.0,MEDIUM,Italian Grand Prix,1.0,15.0,15,85.44773333333333
2024_16_Italian_Grand_Prix,LEC,2.0,HARD,Italian Grand Prix,16.0,53.0,38,84.1845
2024_16_Italian_Grand_Prix,MAG,1.0,MEDIUM,Italian Grand Prix,1.0,14.0,14,86.99464285714285
2024_16_Italian_Grand_Prix,MAG,2.0,HARD,Italian Grand Prix,15.0,53.0,39,85.15651282051282
2024_16_Italian_Grand_Prix,NOR,1.0,MEDIUM,Italian Grand Prix,1.0,14.0,14,85.44914285714286
2024_16_Italian_Grand_Prix,NOR,2.0,HARD,Italian Grand Prix,15.0,32.0,18,85.13955555555555
2024_16_Italian_Grand_Prix,NOR,3.0,HARD,Italian Grand Prix,33.0,53.0,21,83.71809523809523
2024_16_Italian_Grand_Prix,OCO,1.0,HARD,Italian Grand Prix,1.0,31.0,31,86.76748387096774
2024_16_Italian_Grand_Prix,OCO,2.0,MEDIUM,Italian Grand Prix,32.0,52.0,21,85.88542857142858
2024_16_Italian_Grand_Prix,PER,1.0,HARD,Italian Grand Prix,1.0,23.0,23,85.88969565217391
2024_16_Italian_Grand_Prix,PER,2.0,HARD,Italian Grand Prix,24.0,35.0,12,86.00508333333333
2024_16_Italian_Grand_Prix,PER,3.0,MEDIUM,Italian Grand Prix,36.0,53.0,18,84.85283333333332
2024_16_Italian_Grand_Prix,PIA,1.0,MEDIUM,Italian Grand Prix,1.0,16.0,16,85.201
2024_16_Italian_Grand_Prix,PIA,2.0,HARD,Italian Grand Prix,17.0,38.0,22,84.65090909090908
2024_16_Italian_Grand_Prix,PIA,3.0,HARD,Italian Grand Prix,39.0,53.0,15,83.857
2024_16_Italian_Grand_Prix,RIC,1.0,MEDIUM,Italian Grand Prix,1.0,11.0,11,87.37281818181818
2024_16_Italian_Grand_Prix,RIC,2.0,HARD,Italian Grand Prix,12.0,53.0,42,85.6685238095238
2024_16_Italian_Grand_Prix,RUS,1.0,MEDIUM,Italian Grand Prix,1.0,11.0,11,86.5160909090909
2024_16_Italian_Grand_Prix,RUS,2.0,HARD,Italian Grand Prix,12.0,33.0,22,85.87777272727273
2024_16_Italian_Grand_Prix,RUS,3.0,HARD,Italian Grand Prix,34.0,53.0,20,83.9727
2024_16_Italian_Grand_Prix,SAI,1.0,MEDIUM,Italian Grand Prix,1.0,19.0,19,85.64247368421051
2024_16_Italian_Grand_Prix,SAI,2.0,HARD,Italian Grand Prix,20.0,53.0,34,84.3865
2024_16_Italian_Grand_Prix,STR,1.0,HARD,Italian Grand Prix,1.0,19.0,19,87.20063157894737
2024_16_Italian_Grand_Prix,STR,2.0,HARD,Italian Grand Prix,20.0,36.0,17,86.40717647058824
2024_16_Italian_Grand_Prix,STR,3.0,MEDIUM,Italian Grand Prix,37.0,50.0,14,86.09207142857143
2024_16_Italian_Grand_Prix,STR,4.0,SOFT,Italian Grand Prix,51.0,52.0,2,96.606
2024_16_Italian_Grand_Prix,TSU,1.0,HARD,Italian Grand Prix,1.0,7.0,7,90.95271428571428
2024_16_Italian_Grand_Prix,VER,1.0,HARD,Italian Grand Prix,1.0,22.0,22,85.747
2024_16_Italian_Grand_Prix,VER,2.0,HARD,Italian Grand Prix,23.0,41.0,19,85.13563157894737
2024_16_Italian_Grand_Prix,VER,3.0,MEDIUM,Italian Grand Prix,42.0,53.0,12,84.554
2024_16_Italian_Grand_Prix,ZHO,1.0,MEDIUM,Italian Grand Prix,1.0,15.0,15,87.85913333333333
2024_16_Italian_Grand_Prix,ZHO,2.0,HARD,Italian Grand Prix,16.0,52.0,37,86.56472972972973
2024_17_Azerbaijan_Grand_Prix,ALB,1.0,HARD,Azerbaijan Grand Prix,1.0,31.0,31,109.8546129032258
2024_17_Azerbaijan_Grand_Prix,ALB,2.0,MEDIUM,Azerbaijan Grand Prix,32.0,50.0,19,110.90684210526315
2024_17_Azerbaijan_Grand_Prix,ALO,1.0,MEDIUM,Azerbaijan Grand Prix,1.0,11.0,11,110.76836363636363
2024_17_Azerbaijan_Grand_Prix,ALO,2.0,HARD,Azerbaijan Grand Prix,12.0,50.0,39,110.0704358974359
2024_17_Azerbaijan_Grand_Prix,BEA,1.0,MEDIUM,Azerbaijan Grand Prix,1.0,14.0,14,111.45071428571428
2024_17_Azerbaijan_Grand_Prix,BEA,2.0,HARD,Azerbaijan Grand Prix,15.0,50.0,36,109.93263888888889
2024_17_Azerbaijan_Grand_Prix,BOT,1.0,MEDIUM,Azerbaijan Grand Prix,1.0,11.0,11,113.82336363636364
2024_17_Azerbaijan_Grand_Prix,BOT,2.0,HARD,Azerbaijan Grand Prix,12.0,49.0,38,110.49984210526316
2024_17_Azerbaijan_Grand_Prix,COL,1.0,MEDIUM,Azerbaijan Grand Prix,1.0,10.0,10,111.0454
2024_17_Azerbaijan_Grand_Prix,COL,2.0,HARD,Azerbaijan Grand Prix,11.0,50.0,40,110.10207499999999
2024_17_Azerbaijan_Grand_Prix,GAS,1.0,HARD,Azerbaijan Grand Prix,1.0,50.0,50,110.61432
2024_17_Azerbaijan_Grand_Prix,HAM,1.0,MEDIUM,Azerbaijan Grand Prix,1.0,12.0,12,112.06458333333335
2024_17_Azerbaijan_Grand_Prix,HAM,2.0,HARD,Azerbaijan Grand Prix,13.0,50.0,38,109.78568421052631
2024_17_Azerbaijan_Grand_Prix,HUL,1.0,MEDIUM,Azerbaijan Grand Prix,1.0,15.0,15,111.2064
2024_17_Azerbaijan_Grand_Prix,HUL,2.0,HARD,Azerbaijan Grand Prix,16.0,50.0,35,110.0439142857143
2024_17_Azerbaijan_Grand_Prix,LEC,1.0,MEDIUM,Azerbaijan Grand Prix,1.0,16.0,16,108.988625
2024_17_Azerbaijan_Grand_Prix,LEC,2.0,HARD,Azerbaijan Grand Prix,17.0,50.0,34,108.53158823529412
2024_17_Azerbaijan_Grand_Prix,NOR,1.0,HARD,Azerbaijan Grand Prix,1.0,37.0,37,109.5075945945946
2024_17_Azerbaijan_Grand_Prix,NOR,2.0,MEDIUM,Azerbaijan Grand Prix,38.0,50.0,13,108.47615384615385
2024_17_Azerbaijan_Grand_Prix,OCO,1.0,HARD,Azerbaijan Grand Prix,1.0,49.0,49,110.88244897959183
2024_17_Azerbaijan_Grand_Prix,PER,1.0,MEDIUM,Azerbaijan Grand Prix,1.0,13.0,13,109.42884615384615
2024_17_Azerbaijan_Grand_Prix,PER,2.0,HARD,Azerbaijan Grand Prix,14.0,49.0,36,108.29508333333334
2024_17_Azerbaijan_Grand_Prix,PIA,1.0,MEDIUM,Azerbaijan Grand Prix,1.0,15.0,15,109.29306666666666
2024_17_Azerbaijan_Grand_Prix,PIA,2.0,HARD,Azerbaijan Grand Prix,16.0,50.0,35,108.15077142857143
2024_17_Azerbaijan_Grand_Prix,RIC,1.0,HARD,Azerbaijan Grand Prix,1.0,49.0,49,110.26922448979592
2024_17_Azerbaijan_Grand_Prix,RUS,1.0,MEDIUM,Azerbaijan Grand Prix,1.0,12.0,12,110.45400000000001
2024_17_Azerbaijan_Grand_Prix,RUS,2.0,HARD,Azerbaijan Grand Prix,13.0,50.0,38,108.70913157894738
2024_17_Azerbaijan_Grand_Prix,SAI,1.0,MEDIUM,Azerbaijan Grand Prix,1.0,17.0,17,109.52641176470588
2024_17_Azerbaijan_Grand_Prix,SAI,2.0,HARD,Azerbaijan Grand Prix,18.0,49.0,32,108.11934375
2024_17_Azerbaijan_Grand_Prix,STR,1.0,MEDIUM,Azerbaijan Grand Prix,1.0,1.0,1,131.014
2024_17_Azerbaijan_Grand_Prix,STR,2.0,HARD,Azerbaijan Grand Prix,2.0,22.0,21,111.29214285714286
2024_17_Azerbaijan_Grand_Prix,STR,3.0,HARD,Azerbaijan Grand Prix,23.0,45.0,23,110.1274347826087
2024_17_Azerbaijan_Grand_Prix,TSU,1.0,MEDIUM,Azerbaijan Grand Prix,1.0,12.0,12,113.73433333333332
2024_17_Azerbaijan_Grand_Prix,TSU,2.0,HARD,Azerbaijan Grand Prix,13.0,14.0,2,128.9195
2024_17_Azerbaijan_Grand_Prix,VER,1.0,MEDIUM,Azerbaijan Grand Prix,1.0,12.0,12,110.116
2024_17_Azerbaijan_Grand_Prix,VER,2.0,HARD,Azerbaijan Grand Prix,13.0,49.0,37,108.72162162162162
2024_17_Azerbaijan_Grand_Prix,ZHO,1.0,HARD,Azerbaijan Grand Prix,1.0,34.0,34,111.26429411764705
2024_17_Azerbaijan_Grand_Prix,ZHO,2.0,MEDIUM,Azerbaijan Grand Prix,35.0,49.0,15,109.32633333333334
2024_18_Singapore_Grand_Prix,ALB,1.0,MEDIUM,Singapore Grand Prix,1.0,11.0,11,101.25190909090908
2024_18_Singapore_Grand_Prix,ALB,2.0,HARD,Singapore Grand Prix,12.0,15.0,4,111.733
2024_18_Singapore_Grand_Prix,ALO,1.0,MEDIUM,Singapore Grand Prix,1.0,25.0,25,99.68263999999999
2024_18_Singapore_Grand_Prix,ALO,2.0,HARD,Singapore Grand Prix,26.0,61.0,36,98.92716666666666
2024_18_Singapore_Grand_Prix,BOT,1.0,HARD,Singapore Grand Prix,1.0,33.0,33,101.01381818181818
2024_18_Singapore_Grand_Prix,BOT,2.0,MEDIUM,Singapore Grand Prix,34.0,61.0,28,99.17657142857142
2024_18_Singapore_Grand_Prix,COL,1.0,MEDIUM,Singapore Grand Prix,1.0,29.0,29,99.76789655172414
2024_18_Singapore_Grand_Prix,COL,2.0,HARD,Singapore Grand Prix,30.0,61.0,32,98.92456250000001
2024_18_Singapore_Grand_Prix,GAS,1.0,MEDIUM,Singapore Grand Prix,1.0,37.0,37,100.95659459459459
2024_18_Singapore_Grand_Prix,GAS,2.0,SOFT,Singapore Grand Prix,38.0,61.0,24,99.00983333333333
2024_18_Singapore_Grand_Prix,HAM,1.0,SOFT,Singapore Grand Prix,1.0,17.0,17,99.16311764705881
2024_18_Singapore_Grand_Prix,HAM,2.0,HARD,Singapore Grand Prix,18.0,62.0,45,98.93435555555556
2024_18_Singapore_Grand_Prix,HUL,1.0,MEDIUM,Singapore Grand Prix,1.0,29.0,29,99.69462068965518
2024_18_Singapore_Grand_Prix,HUL,2.0,HARD,Singapore Grand Prix,30.0,61.0,32,98.89271875
2024_18_Singapore_Grand_Prix,LEC,1.0,MEDIUM,Singapore Grand Prix,1.0,36.0,36,99.45469444444444
2024_18_Singapore_Grand_Prix,LEC,2.0,HARD,Singapore Grand Prix,37.0,62.0,26,97.48584615384615
2024_18_Singapore_Grand_Prix,MAG,1.0,HARD,Singapore Grand Prix,1.0,28.0,28,100.65439285714285
2024_18_Singapore_Grand_Prix,MAG,2.0,MEDIUM,Singapore Grand Prix,29.0,48.0,20,99.71849999999999
2024_18_Singapore_Grand_Prix,MAG,3.0,SOFT,Singapore Grand Prix,50.0,57.0,8,103.569125
2024_18_Singapore_Grand_Prix,NOR,1.0,MEDIUM,Singapore Grand Prix,1.0,30.0,30,97.86193333333334
2024_18_Singapore_Grand_Prix,NOR,2.0,HARD,Singapore Grand Prix,31.0,62.0,32,97.39728124999999
2024_18_Singapore_Grand_Prix,OCO,1.0,MEDIUM,Singapore Grand Prix,1.0,29.0,29,100.46310344827586
2024_18_Singapore_Grand_Prix,OCO,2.0,HARD,Singapore Grand Prix,30.0,61.0,32,99.4733125
2024_18_Singapore_Grand_Prix,PER,1.0,MEDIUM,Singapore Grand Prix,1.0,28.0,28,99.89678571428571
2024_18_Singapore_Grand_Prix,PER,2.0,HARD,Singapore Grand Prix,29.0,61.0,33,98.79045454545455
2024_18_Singapore_Grand_Prix,PIA,1.0,MEDIUM,Singapore Grand Prix,1.0,38.0,38,98.7731052631579
2024_18_Singapore_Grand_Prix,PIA,2.0,HARD,Singapore Grand Prix,39.0,62.0,24,97.54233333333333
2024_18_Singapore_Grand_Prix,RIC,1.0,SOFT,Singapore Grand Prix,1.0,10.0,10,101.7167
2024_18_Singapore_Grand_Prix,RIC,2.0,MEDIUM,Singapore Grand Prix,11.0,46.0,36,100.34875
2024_18_Singapore_Grand_Prix,RIC,3.0,SOFT,Singapore Grand Prix,47.0,58.0,12,99.97733333333333
2024_18_Singapore_Grand_Prix,RIC,4.0,SOFT,Singapore Grand Prix,59.0,61.0,3,104.30566666666668
2024_18_Singapore_Grand_Prix,RUS,1.0,MEDIUM,Singapore Grand Prix,1.0,27.0,27,98.99674074074073
2024_18_Singapore_Grand_Prix,RUS,2.0,HARD,Singapore Grand Prix,28.0,62.0,35,98.30568571428572
2024_18_Singapore_Grand_Prix,SAI,1.0,MEDIUM,Singapore Grand Prix,1.0,13.0,13,100.63338461538461
2024_18_Singapore_Grand_Prix,SAI,2.0,HARD,Singapore Grand Prix,14.0,62.0,49,98.7831836734694
2024_18_Singapore_Grand_Prix,STR,1.0,HARD,Singapore Grand Prix,1.0,26.0,26,100.86742307692307
2024_18_Singapore_Grand_Prix,STR,2.0,MEDIUM,Singapore Grand Prix,27.0,61.0,35,99.35968571428572
2024_18_Singapore_Grand_Prix,TSU,1.0,MEDIUM,Singapore Grand Prix,1.0,33.0,33,100.15587878787879
2024_18_Singapore_Grand_Prix,TSU,2.0,SOFT,Singapore Grand Prix,34.0,61.0,28,98.43639285714286
2024_18_Singapore_Grand_Prix,VER,1.0,MEDIUM,Singapore Grand Prix,1.0,29.0,29,98.60313793103448
2024_18_Singapore_Grand_Prix,VER,2.0,HARD,Singapore Grand Prix,30.0,62.0,33,97.39469696969697
2024_18_Singapore_Grand_Prix,ZHO,1.0,HARD,Singapore Grand Prix,1.0,34.0,34,100.94870588235294
2024_18_Singapore_Grand_Prix,ZHO,2.0,MEDIUM,Singapore Grand Prix,35.0,61.0,27,99.16796296296296
2024_19_United_States_Grand_Prix,ALB,1.0,MEDIUM,United States Grand Prix,1.0,3.0,3,117.50366666666667
2024_19_United_States_Grand_Prix,ALB,2.0,MEDIUM,United States Grand Prix,5.0,33.0,29,103.5074827586207
2024_19_United_States_Grand_Prix,ALB,3.0,HARD,United States Grand Prix,34.0,55.0,22,100.78927272727273
2024_19_United_States_Grand_Prix,ALO,1.0,MEDIUM,United States Grand Prix,1.0,26.0,25,105.33092
2024_19_United_States_Grand_Prix,ALO,2.0,HARD,United States Grand Prix,27.0,55.0,29,100.81220689655173
2024_19_United_States_Grand_Prix,BOT,1.0,MEDIUM,United States Grand Prix,1.0,15.0,14,108.69935714285714
2024_19_United_States_Grand_Prix,BOT,2.0,HARD,United States Grand Prix,16.0,55.0,40,101.795975
2024_19_United_States_Grand_Prix,COL,1.0,HARD,United States Grand Prix,1.0,39.0,38,103.64071052631579
2024_19_United_States_Grand_Prix,COL,2.0,MEDIUM,United States Grand Prix,40.0,56.0,17,99.55541176470588
2024_19_United_States_Grand_Prix,GAS,1.0,MEDIUM,United States Grand Prix,1.0,18.0,17,106.00394117647059
2024_19_United_States_Grand_Prix,GAS,2.0,HARD,United States Grand Prix,19.0,56.0,38,100.86639473684211
2024_19_United_States_Grand_Prix,HAM,1.0,HARD,United States Grand Prix,1.0,1.0,1,108.064
2024_19_United_States_Grand_Prix,HUL,1.0,MEDIUM,United States Grand Prix,1.0,27.0,26,104.61396153846152
2024_19_United_States_Grand_Prix,HUL,2.0,HARD,United States Grand Prix,28.0,56.0,29,99.96606896551724
2024_19_United_States_Grand_Prix,LAW,1.0,HARD,United States Grand Prix,1.0,36.0,34,102.4650294117647
2024_19_United_States_Grand_Prix,LAW,2.0,MEDIUM,United States Grand Prix,37.0,56.0,20,99.75975
2024_19_United_States_Grand_Prix,LEC,1.0,MEDIUM,United States Grand Prix,1.0,26.0,24,100.56075
2024_19_United_States_Grand_Prix,LEC,2.0,HARD,United States Grand Prix,27.0,56.0,30,99.2064
2024_19_United_States_Grand_Prix,MAG,1.0,MEDIUM,United States Grand Prix,1.0,17.0,15,103.55313333333334
2024_19_United_States_Grand_Prix,MAG,2.0,HARD,United States Grand Prix,18.0,38.0,21,101.33204761904761
2024_19_United_States_Grand_Prix,MAG,3.0,MEDIUM,United States Grand Prix,39.0,56.0,18,99.89177777777778
2024_19_United_States_Grand_Prix,NOR,1.0,MEDIUM,United States Grand Prix,1.0,31.0,29,101.00241379310346
2024_19_United_States_Grand_Prix,NOR,2.0,HARD,United States Grand Prix,32.0,56.0,25,99.17936
2024_19_United_States_Grand_Prix,OCO,1.0,MEDIUM,United States Grand Prix,1.0,31.0,30,104.97846666666666
2024_19_United_States_Grand_Prix,OCO,2.0,HARD,United States Grand Prix,32.0,51.0,20,101.23179999999999
2024_19_United_States_Grand_Prix,OCO,3.0,SOFT,United States Grand Prix,52.0,55.0,4,106.773
2024_19_United_States_Grand_Prix,PER,1.0,MEDIUM,United States Grand Prix,1.0,26.0,24,102.66362500000001
2024_19_United_States_Grand_Prix,PER,2.0,HARD,United States Grand Prix,27.0,56.0,30,99.95363333333333
2024_19_United_States_Grand_Prix,PIA,1.0,MEDIUM,United States Grand Prix,1.0,32.0,31,102.79325806451612
2024_19_United_States_Grand_Prix,PIA,2.0,HARD,United States Grand Prix,33.0,56.0,24,99.19645833333334
2024_19_United_States_Grand_Prix,RUS,1.0,HARD,United States Grand Prix,1.0,40.0,39,103.05297435897435
2024_19_United_States_Grand_Prix,RUS,2.0,MEDIUM,United States Grand Prix,41.0,56.0,16,99.7966875
2024_19_United_States_Grand_Prix,SAI,1.0,MEDIUM,United States Grand Prix,1.0,21.0,19,101.45552631578947
2024_19_United_States_Grand_Prix,SAI,2.0,HARD,United States Grand Prix,22.0,56.0,35,99.20645714285715
2024_19_United_States_Grand_Prix,STR,1.0,HARD,United States Grand Prix,1.0,27.0,25,103.84464
2024_19_United_States_Grand_Prix,STR,2.0,MEDIUM,United States Grand Prix,28.0,55.0,28,100.99964285714285
2024_19_United_States_Grand_Prix,TSU,1.0,MEDIUM,United States Grand Prix,1.0,18.0,16,103.8428125
2024_19_United_States_Grand_Prix,TSU,2.0,HARD,United States Grand Prix,19.0,55.0,37,101.20502702702703
2024_19_United_States_Grand_Prix,VER,1.0,MEDIUM,United States Grand Prix,1.0,25.0,23,101.12747826086955
2024_19_United_States_Grand_Prix,VER,2.0,HARD,United States Grand Prix,26.0,56.0,31,99.48387096774194
2024_19_United_States_Grand_Prix,ZHO,1.0,MEDIUM,United States Grand Prix,1.0,13.0,13,113.49623076923078
2024_19_United_States_Grand_Prix,ZHO,2.0,MEDIUM,United States Grand Prix,14.0,35.0,22,102.57536363636363
2024_19_United_States_Grand_Prix,ZHO,3.0,HARD,United States Grand Prix,36.0,55.0,20,101.3385
2024_20_Mexico_City_Grand_Prix,ALO,1.0,MEDIUM,Mexico City Grand Prix,1.0,15.0,15,101.74926666666667
2024_20_Mexico_City_Grand_Prix,BOT,1.0,HARD,Mexico City Grand Prix,1.0,49.0,49,89.06702040816326
2024_20_Mexico_City_Grand_Prix,BOT,2.0,MEDIUM,Mexico City Grand Prix,50.0,70.0,21,82.55919047619048
2024_20_Mexico_City_Grand_Prix,COL,1.0,HARD,Mexico City Grand Prix,1.0,47.0,47,89.16174468085106
2024_20_Mexico_City_Grand_Prix,COL,2.0,MEDIUM,Mexico City Grand Prix,48.0,70.0,23,82.29108695652174
2024_20_Mexico_City_Grand_Prix,GAS,1.0,MEDIUM,Mexico City Grand Prix,1.0,28.0,28,93.00646428571429
2024_20_Mexico_City_Grand_Prix,GAS,2.0,HARD,Mexico City Grand Prix,29.0,70.0,42,82.62395238095239
2024_20_Mexico_City_Grand_Prix,HAM,1.0,MEDIUM,Mexico City Grand Prix,1.0,28.0,28,92.5405
2024_20_Mexico_City_Grand_Prix,HAM,2.0,HARD,Mexico City Grand Prix,29.0,71.0,43,81.61502325581395
2024_20_Mexico_City_Grand_Prix,HUL,1.0,MEDIUM,Mexico City Grand Prix,1.0,29.0,29,92.5521724137931
2024_20_Mexico_City_Grand_Prix,HUL,2.0,HARD,Mexico City Grand Prix,30.0,70.0,41,82.30504878048781
2024_20_Mexico_City_Grand_Prix,LAW,1.0,HARD,Mexico City Grand Prix,1.0,39.0,39,90.34192307692308
2024_20_Mexico_City_Grand_Prix,LAW,2.0,MEDIUM,Mexico City Grand Prix,40.0,65.0,26,83.08057692307692
2024_20_Mexico_City_Grand_Prix,LAW,3.0,SOFT,Mexico City Grand Prix,66.0,70.0,5,87.3672
2024_20_Mexico_City_Grand_Prix,LEC,1.0,MEDIUM,Mexico City Grand Prix,1.0,31.0,31,90.9271935483871
2024_20_Mexico_City_Grand_Prix,LEC,2.0,HARD,Mexico City Grand Prix,32.0,69.0,38,81.42015789473685
2024_20_Mexico_City_Grand_Prix,LEC,3.0,SOFT,Mexico City Grand Prix,70.0,71.0,2,88.739
2024_20_Mexico_City_Grand_Prix,MAG,1.0,MEDIUM,Mexico City Grand Prix,1.0,30.0,30,92.15876666666666
2024_20_Mexico_City_Grand_Prix,MAG,2.0,HARD,Mexico City Grand Prix,31.0,71.0,41,81.82143902439024
2024_20_Mexico_City_Grand_Prix,NOR,1.0,MEDIUM,Mexico City Grand Prix,1.0,30.0,30,91.44013333333334
2024_20_Mexico_City_Grand_Prix,NOR,2.0,HARD,Mexico City Grand Prix,31.0,71.0,41,80.90978048780488
2024_20_Mexico_City_Grand_Prix,OCO,1.0,HARD,Mexico City Grand Prix,1.0,48.0,48,89.31685416666666
2024_20_Mexico_City_Grand_Prix,OCO,2.0,MEDIUM,Mexico City Grand Prix,49.0,70.0,22,82.19336363636363
2024_20_Mexico_City_Grand_Prix,PER,1.0,HARD,Mexico City Grand Prix,1.0,20.0,20,97.15985
2024_20_Mexico_City_Grand_Prix,PER,2.0,MEDIUM,Mexico City Grand Prix,21.0,43.0,23,84.29539130434783
2024_20_Mexico_City_Grand_Prix,PER,3.0,MEDIUM,Mexico City Grand Prix,44.0,68.0,25,82.70667999999999
2024_20_Mexico_City_Grand_Prix,PER,4.0,SOFT,Mexico City Grand Prix,69.0,70.0,2,89.713
2024_20_Mexico_City_Grand_Prix,PIA,1.0,MEDIUM,Mexico City Grand Prix,1.0,39.0,39,90.19648717948718
2024_20_Mexico_City_Grand_Prix,PIA,2.0,HARD,Mexico City Grand Prix,40.0,71.0,32,81.34578125
2024_20_Mexico_City_Grand_Prix,RUS,1.0,MEDIUM,Mexico City Grand Prix,1.0,31.0,31,91.37480645161291
2024_20_Mexico_City_Grand_Prix,RUS,2.0,HARD,Mexico City Grand Prix,32.0,71.0,40,81.792925
